image_k_minus feature_k_minus_x_coord feature_k_minus_y_coord image_k feature_k_x_coord feature_k_y_coord 3d_world_pt_x 3d_world_pt_y 3d_world_pt_z
10 540.864 362.88 11 540.864 362.88 -1.09898 -1.6164 19.2764
10 319.68 428.544 11 312.768 428.544 1.92956 -2.22074 10.2498
10 362.88 428.544 11 355.968 428.544 1.05818 -2.25477 10.5274
10 601.344 229.824 11 601.344 229.824 -3.36457 3.30294 20.1874
10 490.752 219.456 11 501.12 219.456 33.0047 25.8984 126.58
10 787.968 383.616 11 787.968 383.616 -9.17768 -2.23005 18.4596
10 435.456 179.712 11 438.912 179.712 4.46131 6.65478 22.9951
10 713.318 306.893 11 721.613 306.893 -12.3433 0.878494 62.8877
10 468.634 89.1648 11 468.634 89.1648 0.87889 8.0927 17.6344
10 694.656 315.187 11 702.951 315.187 -8.9059 -0.00619486 46.6977
10 891.648 315.187 11 906.163 315.187 -24.5948 -0.432853 49.6947
10 267.494 344.218 11 265.421 344.218 4.60901 -0.461533 11.917
10 549.504 352.512 11 549.504 352.512 -1.4072 -1.24483 19.4183
10 286.157 433.382 11 279.936 433.382 2.71906 -2.33358 10.1797
10 491.443 219.802 11 501.811 219.802 32.8353 25.805 126.624
10 273.715 423.014 11 265.421 423.014 3.00528 -2.10937 10.1492
10 601.344 230.17 11 601.344 230.17 -3.36397 3.29052 20.1908
10 290.304 416.794 11 284.083 416.794 2.58512 -1.96561 10.1574
10 553.651 244.685 11 561.6 244.685 4.64854 8.08742 55.9563
10 902.016 271.642 11 918.605 271.642 -45.2307 6.16303 97.0637
10 588.902 207.36 11 588.902 207.36 -2.95493 4.1144 19.8609
10 174.182 188.698 11 186.624 188.698 34.4178 12.15 36.3174
10 526.694 114.048 11 526.694 114.048 -1.00107 7.27907 18.4038
10 491.443 209.434 11 501.811 209.434 32.6408 28.3685 126.216
10 507.617 114.463 11 507.617 114.463 -0.39227 7.2101 18.0589
10 539.966 365.783 11 539.966 365.783 -1.06411 -1.72299 19.2672
10 875.889 166.717 11 893.307 166.717 -42.7006 24.005 99.0717
10 174.182 189.112 11 186.624 189.112 34.4138 12.1125 36.3127
10 365.783 435.456 11 358.318 435.456 1.01028 -2.40907 10.5571
10 584.755 213.996 11 584.755 213.996 -2.8019 3.86711 19.798
10 599.685 223.949 11 602.174 223.949 -3.31325 3.51793 20.1308
10 256.297 408.085 11 251.32 408.085 3.40342 -1.78215 10.0992
10 261.274 405.596 11 256.297 405.596 3.27354 -1.72561 10.1007
10 540.463 364.29 11 540.463 364.29 -1.08193 -1.66882 19.279
10 513.589 125.411 11 513.589 125.411 -0.56371 6.85453 18.1957
10 444.912 194.089 11 447.898 194.089 4.11234 6.01184 23.2579
10 528.519 116.453 11 528.519 116.453 -1.0561 7.20217 18.4442
10 597.197 209.019 11 597.197 209.019 -3.24301 4.06621 20.0417
10 432.968 188.117 11 435.954 188.117 4.58123 6.26284 22.9568
10 191.103 265.753 11 203.047 265.753 29.1191 4.84961 32.8198
10 286.655 313.528 11 286.655 313.528 5.58257 0.373349 13.9082
10 512.395 125.411 11 512.395 125.411 -0.525287 6.85205 18.1759
10 326.07 422.815 11 318.903 422.815 1.79161 -2.10067 10.2823
10 877.88 164.826 11 892.809 164.826 -43.0622 24.3326 99.2403
10 318.903 433.565 11 311.737 433.565 1.95358 -2.32985 10.252
10 286.655 444.315 11 279.488 444.315 2.45888 -2.48497 9.86197
10 483.73 372.651 11 483.73 372.651 0.879849 -1.89768 18.5029
10 519.561 365.485 11 519.561 365.485 -0.383146 -1.67383 18.877
10 594.808 232.907 11 594.808 232.907 -3.13011 3.18217 20.0557
10 189.909 247.24 11 200.658 247.24 29.0531 6.2656 32.6938
10 476.563 254.406 11 487.313 254.406 22.9512 11.3886 84.2141
10 824.132 315.32 11 834.881 315.32 -21.5465 -0.347627 56.1575
10 508.812 114.662 11 508.812 114.662 -0.430275 7.20578 18.0785
11 605 269 12 606 269 -3.43649 1.82558 20.3587
11 565 189 12 565 189 -2.17398 4.73015 19.3439
11 913 302 12 928.8 302 -44.4789 1.06522 97.2954
11 293 430 12 286 430 2.39116 -2.2636 10.1867
11 486 228 12 497 228 40.4093 25.9213 136.483
11 116 500 12 108 500 3.64991 -2.88228 7.30487
11 205 425 12 202.8 425 5.01875 -2.27222 10.3863
11 756 365 12 756 365 -8.22095 -1.62487 18.2819
11 972 313 12 989 313 -30.297 -0.500592 52.1323
11 959 319 12 975 319 -29.7167 -0.986282 52.833
11 459 301 12 462 301 3.9134 0.991096 23.8593
11 788 387 12 789 387 -9.14324 -2.32865 18.456
11 546 167 12 546 167 -1.57833 5.48156 18.9206
11 895 168 12 912 168 -43.3948 23.2594 99.512
11 757 386 12 757 386 -8.25342 -2.29864 18.4091
11 325 298 12 326 298 6.4041 1.0016 16.9526
11 455 310 12 458 310 4.10433 0.561675 23.7866
11 540 342 12 540 342 -1.10747 -0.839745 19.2041
11 594 341 12 597 341 -2.28124 -1.13183 25.7833
11 339 195 12 351 195 68.5447 31.5735 109.005
11 247 284 12 249 284 7.82631 1.45131 14.7741
11 390 428 12 382 428 0.387282 -2.29212 10.8231
11 508 212 12 519 212 31.3011 27.8723 127.558
11 902 318 12 918 318 -26.2513 -0.809589 54.4926
11 904 318 12 918 318 -24.6319 -0.74569 49.9733
11 338 201 12 350 201 69.6463 30.4595 110.135
11 966 320 12 983 320 -29.9662 -1.07386 52.3321
11 699 205 12 707 205 -8.60762 8.61798 43.5794
11 504 366 12 503 366 0.118137 -1.66387 18.5924
11 954 315.6 12 970.8 315.6 -33.183 -0.79711 61.0902
11 592.8 222 12 592.8 222 -3.074 3.56338 19.9783
11 486 228 12 496.8 228 40.4093 25.9213 136.483
11 490.8 240 12 501.6 240 35.8723 20.8424 126.629
11 956.4 313.2 12 973.2 313.2 -29.4513 -0.488398 52.6308
11 712.8 313.2 12 722.4 313.2 -9.65498 0.094329 46.3314
11 542.4 166.8 12 542.4 166.8 -1.46196 5.4809 18.8468
11 548.4 175.2 12 548.4 175.2 -1.64068 5.20132 19.0048
11 237.6 412.8 12 232.8 412.8 3.81762 -1.9117 10.1376
11 543.6 334.8 12 543.6 334.8 -1.24147 -0.57838 19.246
11 520.8 309.6 12 520.8 309.6 -0.535299 0.368166 18.7383
11 206.4 381.6 12 204 381.6 4.8318 -1.23387 10.2847
11 480 352.8 12 480 352.8 0.855763 -1.14308 18.1102
11 390 428.4 12 381.6 428.4 0.387521 -2.30089 10.8231
11 818.4 387.6 12 819.6 387.6 -9.99412 -2.34525 18.4979
11 542.4 162 12 542.4 162 -1.46931 5.64978 18.8359
11 573.6 169.2 12 573.6 169.2 -2.4943 5.44722 19.4455
11 694.8 236.4 12 703.2 236.4 -9.55983 9.02486 63.2976
11 240 314.4 12 240 314.4 6.47821 0.391085 13.0435
11 736.8 237.6 12 747.6 237.6 -14.0689 8.62009 63.6866
11 338.4 194.4 12 350.4 194.4 68.4352 31.6181 108.607
11 444 158.4 12 446.4 158.4 4.14972 7.67707 23.0758
11 366 249.6 12 367.2 249.6 5.4053 2.8652 18.1811
11 512.4 132 12 512.4 132 -0.555911 6.6292 18.2054
11 571.2 171.6 12 571.2 171.6 -2.40947 5.35857 19.4087
11 757.2 386.4 12 757.2 386.4 -8.25913 -2.31142 18.4107
11 608.4 268.8 12 609.6 268.8 -3.55739 1.83223 20.4236
11 421.2 426 12 412.8 426 -0.185432 -2.306 11.1849
11 357.6 288 12 358.8 288 5.73958 1.39662 18.0551
11 488.4 76.8 12 488.4 76.8 0.0918655 8.42564 17.6385
11 492 194.4 12 502.8 194.4 35.4784 32.7967 127.509
11 630 343.2 12 633.6 343.2 -3.97826 -1.26989 25.8986
11 757.44 385.92 12 757.44 385.92 -8.26577 -2.29571 18.4067
11 593.28 221.76 12 593.28 221.76 -3.09069 3.57297 19.9895
11 581.76 341.28 12 584.64 341.28 -1.33029 -1.24597 28.21
11 542.88 167.04 12 542.88 167.04 -1.47767 5.47269 18.8545
11 250.56 329.76 12 249.12 329.76 5.56364 -0.0652062 12.4532
11 694.08 236.16 12 702.72 236.16 -9.48098 9.05483 63.2749
11 198.72 421.92 12 195.6 421.92 5.32202 -2.22933 10.4942
11 351.36 430.56 12 344.16 430.56 1.14493 -2.30363 10.5024
11 250.56 407.52 12 244.8 407.52 3.41727 -1.77758 10.0946
11 789.12 385.92 12 789.12 385.92 -9.17338 -2.29349 18.4462
11 354.24 436.32 12 347.04 436.32 1.09595 -2.43345 10.5304
11 538.56 325.44 12 538.56 325.44 -1.08914 -0.227344 19.1254
11 489.6 69.12 12 488.16 69.12 0.041137 8.68397 17.6407
11 540 341.28 12 540 341.28 -1.10896 -0.813075 19.201
11 599.04 228.96 12 599.04 228.96 -3.28081 3.31274 20.1285
11 269.28 416.16 12 263.52 416.16 2.95754 -1.96548 10.1336
11 501.12 220.32 12 511.2 220.32 32.9491 25.7024 126.676
11 338.4 321.12 12 339.84 321.12 6.25658 0.143821 17.5163
11 578.88 335.232 12 580.608 335.232 -0.777297 -1.00828 30.8946
11 293.76 235.008 12 305.856 235.008 109.16 29.9643 142.856
11 340.416 317.952 12 342.144 317.952 6.20429 0.261452 17.5729
11 703.296 312.768 12 711.936 312.768 -8.91751 0.15364 46.3818
11 238.464 312.768 12 238.464 312.768 6.49764 0.439448 13.0081
11 755.136 364.608 12 755.136 364.608 -8.19549 -1.61194 18.2757
11 502.848 366.336 12 502.848 366.336 0.15338 -1.67327 18.5635
11 205.632 423.36 12 203.04 423.36 4.99821 -2.23284 10.386
11 497.664 369.792 12 497.664 369.792 0.327004 -1.79003 18.4771
11 501.12 369.792 12 497.664 369.792 0.217384 -1.79708 18.546
11 506.304 124.416 12 506.304 124.416 -0.377357 6.87404 18.0759
11 345.6 293.76 12 347.328 293.76 6.02921 1.17227 17.6901
11 616.896 240.192 12 618.624 240.192 -3.89578 2.90464 20.5201
11 316.224 409.536 12 309.312 409.536 1.82641 -1.8152 10.243
11 286.848 421.632 12 279.936 421.632 2.52906 -2.08103 10.1677
11 387.072 423.36 12 378.432 423.36 0.432 -2.18325 10.7817
11 703.296 235.008 12 711.936 235.008 -10.4652 9.08908 63.1017
11 490.752 235.008 12 501.12 235.008 35.956 22.19 126.963
11 487.296 231.552 12 497.664 231.552 36.7651 23.0959 126.642
11 487.296 228.096 12 497.664 228.096 40.0844 25.8969 136.649
11 216 217.728 12 228.096 217.728 48.7404 14.1589 53.3867
11 293.76 433.728 12 286.848 433.728 2.38196 -2.34671 10.1961
11 316.224 433.728 12 309.312 433.728 1.87045 -2.34749 10.2781
11 293.76 224.64 12 305.856 224.64 109.749 33.5668 143.728
11 307.584 435.456 12 300.672 435.456 2.05056 -2.3793 10.2247
11 355.968 435.456 12 349.056 435.456 1.05856 -2.41544 10.5398
11 352.512 430.272 12 343.872 430.272 1.12106 -2.29821 10.5099
11 613.44 338.688 12 616.896 338.688 -3.20789 -1.0385 25.8527
11 312.768 426.816 12 305.856 426.816 1.92805 -2.1923 10.2451
11 787.968 385.344 12 789.696 385.344 -9.14259 -2.27645 18.451
11 285.12 414.72 12 278.208 414.72 2.55446 -1.92735 10.1505
11 468.288 240.192 12 478.656 240.192 40.9765 20.74 123.73
11 442.368 148.608 12 445.824 148.608 4.1878 8.11932 23.0047
11 317.952 419.904 12 311.04 419.904 1.80932 -2.04386 10.2684
11 293.76 328.32 12 293.76 328.32 4.96522 -0.0625534 13.4677
11 501.12 219.456 12 511.488 219.456 32.8905 25.8888 126.505
11 468.634 89.1648 12 468.634 89.1648 0.815227 8.09045 17.5975
11 487.296 93.312 12 487.296 93.312 0.156758 7.87428 17.6623
11 910.311 311.04 12 924.826 311.04 -32.373 -0.258762 68.1316
11 286.157 315.187 12 286.157 315.187 5.59112 0.342525 13.9155
11 916.531 315.187 12 931.047 315.187 -25.2316 -0.534014 49.2993
11 673.92 335.923 12 678.067 335.923 -6.15501 -1.19869 32.1855
11 228.096 240.538 12 238.464 240.538 34.3885 8.44609 40.7664
11 586.829 215.654 12 586.829 215.654 -2.87723 3.78991 19.8381
11 537.062 323.482 12 537.062 323.482 -1.04178 -0.153785 19.0959
11 501.811 219.802 12 512.179 219.802 32.7225 25.7951 126.554
11 526.694 114.048 12 526.694 114.048 -1.04198 7.2746 18.414
11 335.923 304.819 12 337.997 304.819 6.2503 0.754859 17.3821
11 284.083 414.72 12 277.862 414.72 2.58017 -1.92767 10.1489
11 298.598 440.433 12 292.378 440.433 2.1762 -2.46059 10.0902
11 883.354 156.764 12 900.772 156.764 -42.5824 25.8464 101.655
11 440.433 179.159 12 441.926 179.159 4.34827 6.71498 23.0472
11 751.473 251.32 12 761.426 251.32 -15.858 7.17725 65.5717
11 487.711 241.367 12 497.664 241.367 36.5959 20.4859 126.247
11 584.755 134.369 12 584.755 134.369 -2.92245 6.70459 19.5567
11 592.22 360.806 12 594.709 360.806 -2.62135 -1.79529 22.2165
11 507.617 114.463 12 507.617 114.463 -0.437024 7.21379 18.0711
11 487.711 97.0445 12 487.711 97.0445 0.150073 7.74967 17.6763
11 515.082 368.271 12 515.082 368.271 -0.237678 -1.76797 18.8057
11 226.437 184.136 12 236.39 184.136 34.6253 13.9705 40.9975
11 522.547 368.271 12 522.547 368.271 -0.483354 -1.78182 18.9432
11 920.679 256.297 12 938.097 256.297 -45.5204 8.27328 96.8782
11 316.017 408.085 12 308.552 408.085 1.82862 -1.78341 10.2404
11 680.805 340.402 12 686.776 340.402 -6.45266 -1.37061 30.1187
11 639.001 334.43 12 641.987 334.43 -4.40704 -0.859471 25.9326
11 534.491 358.318 12 534.491 358.318 -0.896288 -1.43501 19.1421
11 507.617 367.276 12 507.617 367.276 0.00176596 -1.7168 18.6576
11 668.861 262.767 12 674.833 262.767 -5.86364 2.49046 26.078
11 749.482 250.823 12 761.426 250.823 -15.6324 7.2377 65.4746
11 725.594 247.837 12 734.552 247.837 -12.1732 6.85038 57.9425
11 492.688 232.907 12 504.631 232.907 36.0142 23.029 128.823
11 528.519 116.453 12 528.519 116.453 -1.09627 7.19687 18.4538
11 552.407 343.388 12 552.407 343.388 -1.52154 -0.909539 19.4462
11 486.716 271.725 12 495.673 271.725 22.9668 8.45218 84.4696
11 438.94 179.159 12 441.926 179.159 4.40635 6.71054 23.0065
11 727.386 240.073 12 738.135 240.073 -11.5245 6.72467 51.0878
11 569.726 182.742 12 569.726 182.742 -2.34387 4.95763 19.4076
11 573.309 340.402 12 576.892 340.402 -0.827897 -1.20414 28.5034
11 200.658 247.24 12 211.408 247.24 29.0437 6.40257 32.6964
11 311.737 429.982 12 304.57 429.982 1.95477 -2.26129 10.2428
11 329.653 433.565 12 318.903 433.565 1.59523 -2.35389 10.3653
11 261.572 440.731 12 254.406 440.731 2.94171 -2.44436 9.87039
11 433.565 189.909 12 437.148 189.909 4.65322 6.20717 22.912
12 287 435 13 280 435 2.3957 -2.39932 10.1912
12 573 167 13 573 167 -2.49204 5.50075 19.4332
12 888 205 13 903 205 -29.7514 11.9159 69.9145
12 722 314 13 731 314 -9.7088 -0.0105163 46.4071
12 230 408 13 226 408 3.91241 -1.82884 10.1388
12 573 330 13 573 330 -2.23709 -0.447171 19.8333
12 917 315 13 932 315 -24.4825 -0.557396 49.7202
12 592 225 13 592 225 -3.02786 3.44766 20.0669
12 497 228 13 507 228 40.2514 25.9387 136.54
12 787 316 13 797 316 -14.3845 -0.320565 45.739
12 801 316 13 811 316 -15.3131 -0.349283 45.5049
12 536 344 13 536 344 -0.979345 -0.91437 19.1329
12 565 189 13 565 189 -2.19001 4.70916 19.344
12 579 244 13 579 244 -2.57278 2.72961 19.7521
12 763 330 13 763 330 -8.43746 -0.547056 18.2554
12 280 420 13 274 420 2.54199 -2.0661 10.1572
12 522 143 13 522 143 -0.874729 6.26345 18.42
12 382 427 13 374 427 0.391299 -2.28539 10.8175
12 261 422 13 255 422 3.04214 -2.12118 10.1347
12 458 310 13 461 310 4.09523 0.560336 23.7862
12 564 187 13 564 187 -2.16017 4.77936 19.3193
12 707 308 13 715 308 -9.63143 0.735462 63.8583
12 212 399 13 209 399 4.55675 -1.65172 10.2506
12 543 162 13 543 162 -1.51445 5.6359 18.8557
12 668 512 13 646.8 512 -5.65044 -2.74885 8.33608
12 868 309 13 881 309 -20.3488 0.0383248 47.2629
12 227 403 13 223 403 4.00673 -1.71821 10.1497
12 552 173 13 552 173 -1.78858 5.26156 19.0536
12 251 382 13 246 382 3.20953 -1.21909 10.0551
12 618 242 13 619 242 -3.91685 2.81218 20.5418
12 413 426 13 405 426 -0.175625 -2.31897 11.179
12 422 274 13 425 274 5.46585 2.30394 22.8109
12 254 391 13 249 391 3.15215 -1.42161 10.074
12 418 253 13 421 253 5.56433 3.28844 22.6595
12 235 296 13 236 296 7.36772 1.01065 13.7412
12 229 309 13 229 309 6.6709 0.564161 12.8305
12 762 244.8 13 772.8 244.8 -15.1116 7.2208 60.8789
12 499.2 231.6 13 510 231.6 36.3855 23.1002 126.838
12 459.6 307.2 13 462 307.2 4.01764 0.693475 23.8108
12 446.4 158.4 13 450 158.4 4.14283 7.69505 23.0607
12 542.4 162 13 542.4 162 -1.49576 5.63407 18.8414
12 542.4 166.8 13 542.4 166.8 -1.48789 5.46544 18.8521
12 244.8 284.4 13 247.2 284.4 7.95706 1.46433 14.7368
12 609.6 268.8 13 609.6 268.8 -3.58672 1.81172 20.432
12 757.2 387.6 13 757.2 387.6 -8.24629 -2.34169 18.4011
12 496.8 370.8 13 496.8 370.8 0.343958 -1.83247 18.4669
12 915.6 163.2 13 933.6 163.2 -44.0773 23.4609 99.7178
12 512.4 132 13 512.4 132 -0.592669 6.62326 18.2154
12 788.4 387.6 13 789.6 387.6 -9.12594 -2.33781 18.4422
12 496.8 228 13 507.6 228 40.2843 25.9289 136.463
12 819.6 388.8 13 820.8 388.8 -9.98168 -2.37118 18.4879
12 618 241.2 13 618 241.2 -3.91805 2.8418 20.5386
12 346.8 435.6 13 338.4 435.6 1.09567 -2.43715 10.5259
12 445.2 145.2 13 448.8 145.2 4.15572 8.29855 22.9976
12 309.6 433.2 13 302.4 433.2 1.86741 -2.35876 10.2772
12 202.8 422.4 13 200.4 422.4 5.00817 -2.24059 10.3835
12 208.8 422.4 13 206 422.4 4.77099 -2.22398 10.337
12 398.4 430.8 13 390 430.8 0.0985523 -2.40014 11.0104
12 332.4 418.8 13 325.2 418.8 1.36431 -2.05336 10.4056
12 264 424.8 13 258 424.8 2.96843 -2.18281 10.142
12 488.4 78 13 487.2 78 0.0484218 8.39166 17.6569
12 675.36 335.52 13 679.68 335.52 -5.92776 -1.18739 32.2645
12 293.76 328.32 13 292.32 328.32 6.34407 -0.0677573 15.1272
12 861.12 321.12 13 874.368 321.12 -19.8111 -0.889331 47.0971
12 931.68 207.36 13 948.96 207.36 -35.8226 12.0176 74.6013
12 584.64 213.12 13 584.64 213.12 -2.81054 3.85733 19.7862
12 587.52 216 13 587.52 216 -2.90354 3.75491 19.8523
12 590.4 224.64 13 590.4 224.64 -2.96036 3.47642 20.1236
12 280.8 420.48 13 275.04 420.48 2.52544 -2.07722 10.1624
12 501.12 240.48 13 511.2 240.48 35.8718 20.7311 126.651
12 604.8 267.84 13 604.8 267.84 -3.42148 1.84839 20.3276
12 295.2 282.24 13 296.64 282.24 6.37449 1.49181 15.2973
12 347.04 424.8 13 339.84 424.8 1.07074 -2.1965 10.5111
12 548.64 295.2 13 548.64 295.2 -1.48096 0.863298 19.2572
12 362.88 296.64 13 364.32 296.64 5.6471 1.07393 18.1618
12 443.52 142.56 13 446.4 142.56 4.21442 8.41389 22.9464
12 600.48 224.64 13 600.48 224.64 -3.33391 3.44617 20.1312
12 263.52 414.72 13 257.76 414.72 2.95984 -1.95508 10.1276
12 538.56 325.44 13 538.56 325.44 -1.09911 -0.234797 19.1262
12 633.6 342.72 13 636.48 342.72 -3.99488 -1.25608 25.9006
12 560.16 182.88 13 560.16 182.88 -2.04087 4.9206 19.2308
12 306.72 424.8 13 299.52 424.8 1.91006 -2.1695 10.245
12 211.68 397.44 13 208.8 397.44 4.57365 -1.61662 10.2584
12 573.12 164.16 13 573.12 164.16 -2.50087 5.6012 19.4259
12 203.04 421.92 13 200.16 421.92 4.98253 -2.22521 10.368
12 342.72 318.24 13 344.16 318.24 6.18219 0.253848 17.5932
12 311.04 417.6 13 303.84 417.6 1.80645 -2.01256 10.2635
12 378.432 423.36 13 371.52 423.36 0.447564 -2.19703 10.7686
12 300.672 433.728 13 293.76 433.728 2.05383 -2.36433 10.2181
12 349.056 433.728 13 340.416 433.728 1.04506 -2.39683 10.5379
12 710.208 245.376 13 718.848 245.376 -9.48489 6.65434 53.916
12 209.088 243.648 13 219.456 243.648 29.2805 6.81957 32.7209
12 501.12 153.792 13 502.848 153.792 2.3283 8.51827 25.825
12 862.272 321.408 13 874.368 321.408 -19.8644 -0.912433 47.0201
12 497.664 228.096 13 508.032 228.096 40.075 25.9064 136.595
12 497.664 369.792 13 497.664 369.792 0.314563 -1.7973 18.4811
12 502.848 366.336 13 502.848 366.336 0.141222 -1.68027 18.5674
12 449.28 200.448 13 452.736 200.448 4.14406 5.75509 23.2507
12 286.848 314.496 13 286.848 314.496 5.60055 0.370245 13.9707
12 931.392 207.36 13 948.672 207.36 -35.7897 12.0186 74.591
12 516.672 309.312 13 516.672 309.312 -0.419016 0.375362 18.6642
12 311.04 418.176 13 304.128 418.176 1.80811 -2.02548 10.265
12 279.936 419.904 13 274.752 419.904 2.54635 -2.06469 10.1602
12 618.624 240.192 13 618.624 240.192 -3.94189 2.87854 20.5424
12 305.856 425.088 13 298.944 425.088 1.92958 -2.1756 10.2409
12 601.344 224.64 13 601.344 224.64 -3.36352 3.44678 20.1495
12 623.808 176.256 13 623.808 176.256 -4.21159 5.23214 20.4439
12 302.4 404.352 13 295.488 404.352 1.96025 -1.71368 10.188
12 506.304 226.368 13 516.672 226.368 34.235 24.1874 126.29
12 710.208 283.392 13 718.848 283.392 -10.0363 3.53099 63.5678
12 573.696 169.344 13 573.696 169.344 -2.51266 5.41646 19.4465
12 547.776 292.032 13 547.776 292.032 -1.45794 0.979557 19.2322
12 245.376 328.32 13 243.648 328.32 5.61813 -0.01956 12.3591
12 478.656 240.192 13 489.024 240.192 40.9484 20.7724 123.695
12 549.504 295.488 13 549.504 295.488 -1.50885 0.852203 19.2754
12 678.067 335.923 13 680.141 335.923 -6.07652 -1.21055 32.178
12 468.634 89.1648 13 468.634 89.1648 0.754567 8.07808 17.557
12 501.811 367.027 13 501.811 367.027 0.176354 -1.70383 18.5513
12 910.311 161.741 13 926.899 161.741 -43.1928 23.6753 99.2681
12 282.01 246.758 13 292.378 246.758 24.4918 6.56125 35.3091
12 308.966 433.382 13 300.672 433.382 1.88068 -2.36232 10.2729
12 286.157 433.382 13 279.936 433.382 2.41384 -2.36351 10.1875
12 315.187 416.794 13 308.966 416.794 1.71843 -1.99737 10.2893
12 66.3552 414.72 13 68.4288 414.72 8.52014 -2.01514 9.65493
12 304.819 427.162 13 298.598 427.162 1.95516 -2.22102 10.2369
12 935.194 271.642 13 951.783 271.642 -45.2297 5.62577 97.1826
12 622.08 178.33 13 624.568 178.33 -4.148 5.15618 20.4221
12 601.344 226.022 13 601.344 226.022 -3.36119 3.39648 20.1558
12 479.002 240.538 13 489.37 240.538 40.8865 20.6901 123.774
12 541.21 354.586 13 541.21 354.586 -1.1322 -1.31419 19.2603
12 483.149 350.438 13 483.149 350.438 0.735201 -1.06949 18.1662
12 522.547 321.408 13 522.547 321.408 -0.585099 -0.0690512 18.8077
12 547.43 163.814 13 547.43 163.814 -1.65659 5.57665 18.9371
12 547.43 292.378 13 547.43 292.378 -1.44549 0.967268 19.2283
12 520.474 325.555 13 520.474 325.555 -0.509655 -0.217582 18.781
12 543.283 325.555 13 543.283 325.555 -1.25336 -0.244735 19.2219
12 526.694 114.048 13 526.694 114.048 -1.07792 7.26314 18.4236
12 316.017 415.55 13 308.552 415.55 1.69909 -1.97041 10.2934
12 684.288 340.9 13 689.265 340.9 -6.37364 -1.41718 30.3206
12 485.223 92.0679 13 485.223 92.0679 0.173429 7.91621 17.6371
12 442.921 179.159 13 445.409 179.159 4.34055 6.73196 23.0331
12 928.144 316.017 13 945.562 316.017 -25.0539 -0.65628 49.2897
12 286.157 313.528 13 286.157 313.528 5.63636 0.401447 13.9831
12 283.669 246.344 13 292.378 246.344 24.3733 6.59371 35.3635
12 589.732 206.531 13 589.732 206.531 -2.99399 4.09905 19.8636
12 238.879 236.39 13 248.832 236.39 34.3624 8.97799 40.7407
12 505.129 231.414 13 515.082 231.414 34.6611 22.957 126.502
12 273.715 430.479 13 266.25 430.479 2.73162 -2.30681 10.1689
12 507.617 114.463 13 507.617 114.463 -0.476648 7.20982 18.0822
12 562.36 485.223 13 546.435 485.223 -3.93045 -2.83244 9.41025
12 323.482 427.991 13 316.017 427.991 1.56705 -2.25167 10.36
12 243.855 405.596 13 238.879 405.596 3.46112 -1.75569 10.0872
12 500.152 253.809 13 510.106 253.809 36.2833 17.3223 126.768
12 599.685 209.019 13 599.685 209.019 -3.32994 4.0163 20.0683
12 515.082 368.271 13 515.082 368.271 -0.247665 -1.77446 18.8075
12 530.012 116.951 13 530.012 116.951 -1.17755 7.17164 18.4938
12 236.39 184.136 13 248.832 184.136 34.6365 14.1528 40.8968
12 468.8 92.5655 13 468.8 92.5655 0.830338 8.05454 17.756
12 441.926 179.159 13 444.912 179.159 4.38089 6.73042 23.0095
12 316.514 415.052 13 310.542 415.052 1.68841 -1.95987 10.2967
12 641.987 334.43 13 644.973 334.43 -4.39195 -0.870563 25.9366
12 268.739 271.725 13 271.725 271.725 9.3244 2.1818 17.3167
12 480.744 241.865 13 489.702 241.865 40.498 20.3489 123.977
12 528.519 116.453 13 528.519 116.453 -1.13155 7.18469 18.463
12 552.407 343.388 13 552.407 343.388 -1.52532 -0.916212 19.4435
12 508.812 114.662 13 508.812 114.662 -0.514209 7.20465 18.102
12 523.145 358.318 13 523.145 358.318 -0.530365 -1.4218 18.9296
12 662.889 225.74 13 666.472 225.74 -5.54362 3.43285 21.401
12 859.964 318.903 13 874.296 318.903 -19.713 -0.713184 47.0149
12 756.051 243.656 13 766.801 243.656 -14.158 7.06205 58.2684
12 569.726 182.742 13 569.726 182.742 -2.35897 4.93482 19.4077
12 759.635 254.406 13 770.384 254.406 -15.5863 6.71893 65.7142
12 877.88 308.154 13 892.212 308.154 -25.6476 0.111777 61.3832
12 175.576 369.068 13 175.576 369.068 6.75637 -1.03935 11.1485
12 304.57 429.982 13 297.404 429.982 1.96481 -2.28333 10.238
12 383.4 429.982 13 376.234 429.982 0.368821 -2.35398 10.8344
13 238 221 14 249 221 48.9523 14.2319 53.2797
13 226 406 14 222 406 3.91563 -1.7852 10.1348
13 666 59 14 676 59 -5.03787 29.6721 63.1937
13 592 225 14 593 225 -3.02758 3.43644 20.1098
13 510 231 14 521 231 36.1485 23.2622 126.936
13 463 307 14 466 307 3.98806 0.713971 23.8326
13 444 152 14 447 152 4.30023 8.01544 22.9335
13 461 307 14 464 307 4.07163 0.716557 23.7831
13 879 324 14 892 324 -20.2742 -1.20706 47.3249
13 486 352 14 486 352 0.634493 -1.12685 18.2325
13 510 234 14 520 234 36.1945 22.4955 126.992
13 295 283 14 296 283 6.36322 1.49992 15.2417
13 271 395 14 265 395 2.57414 -1.50665 10.1122
13 244 401 14 239 401 3.322 -1.65003 10.0839
13 565 189 14 565 189 -2.21595 4.69383 19.3493
13 448 146 14 451 146 4.11999 8.29724 23.0113
13 745 504 14 727 504 -6.93866 -2.77698 9.08142
13 256 413 14 251 413 3.02394 -1.92086 10.1204
13 182 411 14 182 411 6.24231 -2.09231 10.88
13 539 344 14 539 344 -1.08713 -0.918121 19.1915
